temperature,humidity,pir,ultrasonic_distance,distance_change,entry_exit_event,mq135_raw,mq135_change,gas_rise_streak,true_occupancy
32.22,56.35,0,243.05,0.02,NONE,1211.72,-7.68,0,0
34.02,62.44,0,289.45,7.17,NONE,1629.7,34.48,7,1
25.89,30.44,1,267.45,-10.33,NONE,1397.79,-26.01,1,0
32.24,55.76,0,306.6,-9.82,NONE,1573.2,-16.43,1,0
25.32,41.98,0,195.31,-8.14,NONE,951.77,9.82,0,0
22.66,52.56,0,119.97,-48.38,ENTER,1516.36,22.24,3,1
26.54,62.59,0,196.48,8.62,NONE,1443.97,0.25,1,0
29.0,54.92,0,284.47,8.85,NONE,1478.88,-4.14,4,0
26.49,64.02,1,185.41,-63.64,ENTER,1269.62,21.41,3,0
30.23,63.49,0,220.53,51.24,EXIT,1322.97,-18.03,3,0
24.49,48.11,1,195.5,-5.07,NONE,1494.8,15.39,9,1
28.84,59.21,0,179.1,-6.25,NONE,1695.76,-44.13,2,0
30.24,67.43,0,220.72,-3.14,NONE,1483.37,37.81,4,1
29.25,52.74,0,180.15,0.94,NONE,1132.16,-7.82,7,1
29.23,31.23,0,257.36,-10.18,NONE,1560.19,-8.4,1,1
26.81,54.36,0,231.72,1.54,NONE,1285.13,18.77,1,0
28.19,51.1,0,183.95,-2.91,NONE,1000.94,22.28,3,1
25.69,81.19,0,183.41,8.75,NONE,1397.99,13.66,0,0
27.21,39.64,0,180.46,97.06,NONE,516.72,20.55,3,1
29.35,68.47,0,290.21,-7.29,NONE,1214.97,26.85,4,0
26.62,71.84,0,252.53,17.35,NONE,1496.05,12.4,0,0
20.3,58.13,0,178.91,4.59,NONE,1063.82,-9.55,0,0
30.68,50.5,0,280.63,-6.95,NONE,956.99,-15.95,5,0
28.26,44.03,0,230.25,-12.26,NONE,1298.07,5.36,4,0
29.06,84.33,1,156.17,-14.01,NONE,1485.17,67.74,1,1
32.49,62.24,1,165.48,-36.64,ENTER,1669.39,-11.36,4,1
29.89,63.24,1,125.39,-30.82,ENTER,1451.44,-11.59,5,1
32.93,73.88,1,210.42,8.48,NONE,1211.9,24.27,0,0
26.21,65.27,0,257.86,-2.24,NONE,1282.68,-48.27,0,0
24.24,55.55,0,196.54,2.26,NONE,1725.37,28.48,2,0
29.68,61.21,1,211.82,65.18,NONE,1299.87,12.58,5,1
34.44,73.38,1,205.44,-43.82,NONE,1209.35,23.82,6,1
21.57,68.5,0,154.17,9.72,NONE,1533.22,30.69,3,0
30.43,55.46,1,133.66,-4.48,NONE,1403.34,-1.93,2,0
29.42,74.14,0,119.69,-1.21,NONE,1048.27,26.24,8,1
24.98,39.23,0,54.94,-15.78,ENTER,1597.29,38.55,4,1
30.55,63.48,1,298.67,0.01,NONE,1221.05,-11.72,4,0
30.26,71.16,0,173.8,1.67,NONE,1950.1,-8.48,7,1
27.3,81.13,0,240.91,1.62,NONE,1440.11,32.92,4,0
32.22,58.21,0,220.77,-5.58,NONE,1235.83,-1.49,5,1
30.17,45.29,1,216.76,-8.09,NONE,1588.61,39.26,3,1
29.16,45.28,0,224.96,44.78,EXIT,2201.5,19.79,5,1
31.51,64.47,1,193.89,-11.14,NONE,1447.12,16.57,1,1
32.83,62.3,1,203.76,19.84,NONE,1465.69,8.61,5,1
32.11,60.0,0,102.41,-97.62,ENTER,1410.5,17.47,5,1
23.85,59.77,1,116.34,40.78,EXIT,1212.71,-24.65,5,0
28.56,46.76,0,184.78,5.93,NONE,1827.95,26.08,10,1
32.54,65.51,1,178.58,18.8,NONE,1514.48,26.04,1,1
26.98,85.15,1,167.77,-4.87,NONE,695.16,9.7,2,1
27.35,59.25,0,177.42,10.85,NONE,1294.34,1.38,0,0
23.34,40.93,0,223.59,6.89,NONE,1057.88,8.1,9,1
31.05,93.82,0,229.56,-0.82,NONE,1009.44,32.67,3,0
27.87,67.27,0,135.28,-0.12,NONE,1614.21,-3.51,2,0
34.19,58.06,0,218.21,-5.05,NONE,1195.12,28.32,6,1
35.62,87.1,0,238.98,-9.05,NONE,1051.72,-17.1,0,0
31.19,79.99,0,195.3,0.08,NONE,1087.56,12.17,6,1
28.16,78.03,0,194.12,-2.8,NONE,1570.6,-2.2,5,0
32.92,60.33,0,158.34,3.88,NONE,1032.72,-11.42,0,0
27.11,57.58,0,200.62,20.01,EXIT,1675.1,7.64,0,0
32.02,55.56,0,224.79,-17.56,NONE,1176.21,33.51,0,0
27.16,61.75,1,196.87,-9.01,NONE,1422.42,16.75,4,1
27.73,68.08,0,195.66,4.5,NONE,1914.55,20.34,8,1
28.68,59.21,0,86.92,-43.02,ENTER,1560.92,1.74,2,1
31.84,76.0,0,187.09,14.44,NONE,1690.9,4.36,4,0
33.67,68.66,1,188.54,-0.54,NONE,864.15,-10.44,2,0
26.8,57.83,0,108.62,-70.79,ENTER,1168.92,-3.86,4,1
23.56,74.33,0,97.23,-40.74,ENTER,1590.64,14.69,0,0
27.8,81.57,0,223.88,6.35,NONE,1461.82,-18.79,1,0
31.54,57.78,0,245.54,14.89,NONE,1328.73,-4.88,3,0
33.46,56.07,0,311.33,-3.43,NONE,1439.23,-39.98,5,0
36.09,45.39,1,223.58,-76.04,NONE,1303.91,44.31,9,1
26.87,56.52,1,241.94,-34.44,NONE,1787.54,9.6,9,1
28.44,48.61,0,186.16,12.08,NONE,1544.65,-4.45,3,0
28.15,69.24,0,171.96,-0.52,NONE,1548.39,23.92,10,1
29.99,60.58,1,289.4,-19.67,NONE,748.07,13.27,5,0
32.28,60.9,0,237.45,4.69,NONE,1150.59,-5.83,0,0
28.87,66.76,0,303.09,-5.7,NONE,1330.0,-21.26,0,0
28.57,59.94,0,181.73,-8.02,NONE,1639.59,4.57,6,1
26.77,55.65,0,145.82,-4.37,NONE,1532.81,-11.86,13,1
36.18,63.86,0,156.21,-23.07,NONE,1018.9,14.46,0,0
23.95,72.98,0,151.07,-18.29,ENTER,1214.35,-4.74,0,0
32.88,66.06,0,245.23,8.69,NONE,1238.94,-12.77,2,0
25.69,47.07,0,188.38,4.37,NONE,946.73,4.68,2,0
31.74,71.61,0,142.78,-1.13,NONE,1079.19,1.35,0,0
32.59,64.91,1,135.76,-1.66,NONE,1564.98,18.23,9,1
29.21,65.81,0,229.72,0.99,NONE,1368.9,39.13,6,1
33.8,62.98,1,198.54,-19.32,NONE,1766.65,2.82,0,1
31.64,64.15,0,106.42,-0.46,NONE,1211.53,1.83,5,1
25.88,34.99,0,185.22,-56.97,ENTER,1248.59,18.03,0,0
27.03,38.3,0,185.07,8.88,NONE,1191.72,10.42,3,1
31.4,57.1,0,266.93,-2.98,NONE,1284.77,-16.57,0,0
25.25,78.75,1,228.77,-9.97,NONE,1331.03,0.72,6,1
31.22,59.84,1,162.5,36.07,NONE,2132.02,-14.49,3,1
32.36,47.4,0,310.5,-8.42,NONE,1144.81,36.02,0,0
25.22,76.53,0,131.33,13.53,NONE,1123.08,-16.71,1,0
34.22,47.33,1,192.97,-19.88,NONE,1225.19,6.24,5,1
24.39,62.11,1,211.94,-23.24,NONE,1216.23,-9.71,1,1
30.23,77.83,1,203.84,21.23,NONE,1386.18,3.58,4,1
31.0,44.07,0,252.19,-5.77,NONE,1380.04,-9.73,5,0
28.92,61.89,0,236.04,18.38,NONE,1205.8,-34.52,0,0
26.47,77.81,0,163.41,16.72,NONE,954.4,-21.01,3,0
25.3,64.99,0,230.45,-8.6,NONE,1024.36,-16.33,2,0
29.57,63.78,1,169.54,-23.73,NONE,1880.77,29.74,7,1
29.88,72.62,1,150.83,90.02,EXIT,1396.28,11.61,0,1
26.44,59.02,1,218.5,-0.07,NONE,1174.12,-5.41,2,0
26.39,48.32,0,253.46,1.06,NONE,1083.01,-4.04,3,0
29.82,59.62,0,239.72,17.34,NONE,715.59,25.76,5,1
27.13,90.13,0,207.31,-4.01,NONE,1516.67,-18.08,0,0
20.95,59.02,1,210.47,-53.07,NONE,1130.59,1.75,2,1
27.07,87.4,0,260.77,-1.07,NONE,1239.46,11.36,10,1
35.08,65.14,0,237.1,10.7,NONE,1258.72,1.98,7,1
27.09,48.43,0,170.96,11.09,NONE,1186.32,-12.08,3,0
30.36,33.59,0,176.93,4.2,NONE,1647.14,-24.56,0,0
28.63,72.9,0,141.82,-14.93,NONE,1474.06,26.07,1,0
31.22,62.96,0,196.48,-11.35,NONE,1470.38,-6.45,1,0
35.11,48.29,0,229.66,-14.89,NONE,1239.85,17.83,4,1
26.93,47.48,0,152.55,23.3,NONE,1657.64,-1.7,8,1
28.84,53.88,0,200.44,34.26,EXIT,1377.96,3.98,2,1
28.52,61.46,0,275.69,-54.03,ENTER,1275.53,33.39,0,0
29.41,56.95,1,258.96,-10.31,NONE,1249.92,-16.26,0,0
22.97,56.51,1,195.65,-24.2,NONE,1376.07,24.82,6,1
28.92,52.48,0,249.68,3.03,NONE,1230.89,-1.1,0,0
34.79,50.36,0,238.03,-0.65,NONE,1647.46,-3.12,9,1
31.93,71.63,0,81.57,-65.21,ENTER,1425.06,27.65,0,1
28.74,76.27,0,219.0,20.38,NONE,992.59,47.56,5,1
26.59,76.48,0,178.69,-4.71,NONE,1213.17,-10.84,11,1
28.59,64.04,1,146.26,-26.95,NONE,1264.2,18.66,5,1
18.48,65.37,0,230.63,13.6,NONE,1022.88,16.26,0,0
38.08,45.5,0,245.98,-15.86,NONE,1414.45,-1.48,2,0
30.75,62.11,0,263.53,3.28,NONE,1333.62,21.81,7,1
33.74,62.62,1,149.49,31.21,NONE,1235.56,39.54,4,1
24.06,61.2,0,267.16,7.95,NONE,1265.95,-34.7,1,0
28.66,51.82,0,305.03,7.57,NONE,1902.11,-25.15,2,0
30.35,75.98,0,265.78,9.51,NONE,816.53,4.29,1,0
23.5,48.78,0,147.89,4.61,NONE,1273.96,12.25,0,0
25.08,41.47,1,172.73,39.73,NONE,1423.35,14.01,0,1
25.72,29.3,0,212.87,10.76,NONE,1332.7,29.55,6,1
26.51,65.35,1,67.61,-47.86,ENTER,1324.61,5.14,4,1
27.51,53.72,0,189.75,12.88,NONE,1249.67,-12.69,10,1
26.73,62.6,0,182.99,-7.25,NONE,1556.77,18.23,0,0
32.93,57.92,1,192.91,6.71,NONE,1412.36,61.56,4,1
31.11,61.56,0,151.47,5.0,NONE,1359.47,16.59,6,1
33.25,54.05,0,160.61,-10.52,NONE,1090.73,30.74,4,0
26.98,71.39,0,138.36,1.1,NONE,1539.69,23.83,0,0
32.31,45.84,0,133.94,12.32,NONE,1023.89,30.66,7,1
31.63,78.19,0,179.39,-5.41,NONE,1397.97,14.66,10,1
25.83,64.08,1,253.58,3.29,NONE,1062.39,25.17,0,0
29.05,68.32,0,192.34,-2.23,NONE,1405.31,-1.68,2,1
27.78,81.54,0,256.42,17.32,NONE,1383.74,5.4,0,0
29.06,54.84,1,165.08,-6.82,NONE,1287.3,31.65,0,0
33.21,70.78,0,219.93,-0.6,NONE,1210.02,3.3,1,0
26.2,76.64,0,69.99,-63.0,ENTER,1387.66,12.43,4,1
29.88,80.76,0,183.25,-2.2,NONE,1370.9,-25.89,5,1
23.15,63.47,0,249.2,9.25,NONE,1560.76,8.49,1,0
29.19,74.87,1,262.2,6.15,NONE,1886.07,-12.75,0,1
28.43,65.39,0,165.91,31.55,EXIT,1108.52,17.97,5,1
27.55,52.35,0,208.23,-7.09,NONE,1291.71,-4.97,4,0
20.48,56.95,0,173.71,-35.88,ENTER,1837.05,19.7,3,1
28.59,74.64,1,131.52,-0.42,NONE,1731.01,15.05,7,1
33.34,59.23,0,201.68,7.78,NONE,1525.29,11.52,5,1
28.43,84.46,1,274.52,-13.39,NONE,1397.2,-2.66,3,0
22.58,74.04,0,216.06,-6.08,NONE,1115.53,0.72,4,0
28.95,55.39,0,237.34,-1.45,NONE,1790.73,-2.4,0,0
26.3,59.8,0,198.12,3.73,NONE,1514.47,36.19,4,1
28.57,77.9,0,186.01,-53.54,ENTER,1442.73,-31.76,2,1
33.6,51.3,0,199.49,11.33,NONE,1392.52,17.27,0,0
27.43,76.02,1,136.21,-45.89,ENTER,1485.88,16.17,4,1
31.36,61.49,0,208.85,-8.02,NONE,1480.84,-5.53,7,1
29.07,70.15,0,203.03,-15.86,NONE,1222.02,15.01,1,0
29.54,80.0,0,159.56,-5.69,NONE,817.82,-13.59,1,0
28.08,53.38,0,191.66,3.43,NONE,1365.99,-2.34,0,0
29.59,56.49,0,209.53,-3.35,NONE,1574.97,-3.44,2,0
29.38,42.48,0,291.72,-14.79,NONE,1394.79,-25.57,4,0
32.65,66.74,0,143.47,94.75,EXIT,1169.04,-27.56,1,0
26.44,71.24,0,210.83,6.76,NONE,1281.36,5.57,0,0
29.93,49.9,1,184.87,24.91,NONE,965.79,37.15,6,1
28.5,36.6,1,194.92,32.22,NONE,1526.07,40.45,2,1
26.68,70.79,0,196.01,13.02,NONE,1133.6,35.1,0,1
30.82,56.39,1,203.11,-11.46,NONE,1273.88,8.2,0,0
34.63,51.25,0,240.57,0.75,NONE,1547.11,27.02,4,1
34.38,66.26,0,289.07,-19.19,NONE,1251.48,14.28,2,0
26.45,48.84,0,165.94,-7.73,NONE,1248.07,14.18,9,1
25.34,55.7,1,137.83,-1.34,NONE,1714.37,38.29,1,1
36.43,66.12,1,168.62,0.5,NONE,1420.5,-25.26,0,0
24.9,54.72,0,196.88,4.32,NONE,1065.74,-6.77,1,0
24.77,55.36,0,222.46,15.67,NONE,1274.44,-13.47,0,0
32.1,58.41,0,180.83,8.38,NONE,1445.23,6.94,0,0
24.27,86.42,0,208.09,9.24,NONE,1330.23,8.23,3,0
30.23,78.54,0,190.16,-30.1,NONE,1961.88,-0.56,1,1
31.87,69.54,1,190.65,-21.86,NONE,1205.61,45.65,6,1
30.9,57.94,0,201.52,-3.46,NONE,1438.15,7.56,0,0
24.97,68.15,0,193.96,-12.03,NONE,1766.62,-4.44,0,0
34.13,49.79,0,243.37,-3.47,NONE,1058.6,18.56,8,1
25.95,75.71,1,209.14,-27.29,NONE,1532.12,22.57,8,1
26.15,58.13,1,195.83,-13.94,NONE,1156.42,-34.62,6,1
28.69,79.81,0,186.4,-0.79,NONE,1463.19,-2.15,2,0
26.42,64.44,0,217.44,-2.67,NONE,1478.51,16.49,4,1
29.4,47.13,0,135.45,-5.05,NONE,1298.98,-16.26,0,0
28.35,85.97,0,214.23,-2.13,NONE,1228.68,-3.73,5,0
32.4,60.18,0,246.45,-2.89,NONE,1559.4,8.98,10,1
28.34,62.03,0,144.53,3.99,NONE,1525.32,25.24,2,0
22.43,51.37,0,254.57,7.88,NONE,1208.61,-15.36,1,0
32.71,45.67,0,207.0,-5.1,NONE,1709.0,11.87,7,1
23.03,67.26,0,149.13,5.75,NONE,1862.31,-1.32,10,1
30.58,70.89,0,249.02,-7.16,NONE,1233.75,37.49,3,1
29.11,85.6,0,280.37,-1.11,NONE,898.26,-14.35,0,0
24.61,59.36,1,285.06,57.56,EXIT,1557.23,-9.48,0,1
21.74,58.36,0,195.83,-3.29,NONE,1143.99,24.11,11,1
24.28,69.22,1,147.43,-71.16,ENTER,1451.84,7.27,0,0
28.81,68.05,1,208.44,9.9,NONE,1518.57,-24.78,0,0
33.6,79.56,0,281.81,14.28,NONE,1341.31,-37.57,0,0
25.51,56.09,0,242.47,5.17,NONE,1402.73,-5.54,9,1
28.67,59.03,0,215.73,1.09,NONE,1802.54,-2.0,8,1
28.31,54.92,0,220.52,37.08,EXIT,1724.89,23.85,3,1
29.11,64.72,1,103.93,-54.18,ENTER,1081.18,-4.24,1,1
29.65,69.9,0,240.06,-8.03,NONE,1325.55,3.13,1,1
34.19,59.19,0,204.51,6.22,NONE,1230.3,-8.72,0,0
26.41,56.26,1,173.75,5.01,NONE,1202.6,-33.59,0,0
28.52,53.53,0,227.33,3.55,NONE,1065.23,15.3,3,1
28.13,67.16,0,163.72,-6.42,NONE,1210.74,-13.74,11,1
34.91,62.46,0,218.15,2.45,NONE,1118.49,19.22,4,0
26.7,37.1,0,102.16,-23.69,ENTER,1483.83,6.72,3,0
27.74,54.25,1,198.69,-2.05,NONE,1827.07,23.54,4,1
27.66,50.93,0,180.42,4.28,NONE,1449.33,17.63,0,1
30.96,75.88,0,199.17,6.3,NONE,1377.7,24.5,4,0
29.42,42.31,0,78.09,9.32,NONE,1214.98,7.58,13,1
25.49,51.28,0,240.06,-3.67,NONE,1130.73,1.29,5,0
36.04,44.2,0,168.99,-5.43,NONE,1459.89,11.76,7,1
22.26,85.44,0,87.74,-64.81,ENTER,1216.81,20.71,3,1
28.81,64.92,0,277.13,-17.32,NONE,1550.67,5.04,9,1
28.91,46.46,0,212.12,-5.14,NONE,1433.65,17.52,0,0
29.82,36.95,1,214.14,31.37,NONE,1566.62,-4.01,5,1
29.13,79.04,1,125.49,7.47,ENTER,1541.0,-0.31,1,1
29.81,56.95,0,117.12,6.02,NONE,1300.26,0.26,4,0
23.91,80.22,1,190.8,1.64,NONE,1202.71,6.69,4,0
25.32,43.3,0,152.01,-9.21,NONE,1503.81,-8.32,1,0
29.92,58.93,0,201.93,18.64,NONE,1301.19,0.82,0,0
22.57,54.13,0,216.82,5.11,NONE,1552.09,15.02,9,1
31.92,67.43,1,188.45,25.48,NONE,1110.62,-10.83,3,1
28.78,58.37,0,302.32,0.64,NONE,1401.98,2.69,0,0
24.31,56.73,0,186.27,22.86,NONE,1130.14,34.8,4,1
34.85,56.08,1,66.57,-39.93,ENTER,1449.09,10.9,3,1
23.86,45.24,1,97.52,-47.82,ENTER,1391.44,7.88,1,1
34.45,57.18,0,163.83,4.85,NONE,1257.78,28.47,7,1
27.59,54.12,0,154.91,-0.04,NONE,847.33,0.19,5,0
28.4,74.16,0,149.68,3.49,NONE,1405.96,-1.09,4,0
30.59,41.25,0,155.67,2.99,NONE,1548.9,-41.58,1,0
25.51,67.87,0,213.58,19.6,NONE,1296.4,14.51,2,1
28.2,71.32,0,206.25,-7.81,NONE,1753.74,0.79,0,0
32.23,59.54,1,184.05,12.62,NONE,1031.85,-10.54,1,0
23.34,61.22,1,200.93,31.4,NONE,1087.09,55.63,8,1
32.15,59.12,0,183.34,8.53,NONE,1789.94,-6.53,1,0
31.91,41.07,0,105.73,-6.39,NONE,1344.72,-0.59,8,1
26.39,47.04,0,249.42,23.4,NONE,770.08,5.52,0,0
28.8,55.26,0,176.42,-3.98,NONE,1742.33,6.88,6,1
25.81,66.26,1,142.4,13.36,NONE,1394.51,-8.65,0,0
31.31,50.18,0,313.63,7.25,NONE,1384.03,11.36,1,0
34.36,60.49,0,198.56,0.59,NONE,1258.65,-12.46,5,1
33.12,53.94,1,164.06,-31.3,ENTER,1934.38,-11.21,5,1
33.24,66.1,1,178.41,21.19,NONE,1402.17,1.69,8,1
27.21,67.23,1,206.44,-7.61,NONE,1912.94,-2.71,5,0
28.65,50.09,1,204.95,-4.26,NONE,1721.54,-25.77,5,1
25.89,76.22,0,179.55,-1.66,NONE,1619.01,8.74,3,1
32.83,57.15,0,200.71,1.05,NONE,1529.45,17.33,13,1
28.25,45.67,0,197.61,-1.25,NONE,1570.11,-7.32,4,0
34.41,57.61,0,251.53,-11.9,NONE,1086.48,-13.59,4,0
29.13,74.08,1,204.25,19.76,NONE,1435.33,45.94,1,1
26.47,64.3,0,177.05,11.91,NONE,1482.77,-15.94,2,0
30.41,71.19,1,265.24,6.7,NONE,1133.45,-22.82,0,0
31.26,57.12,1,94.0,-10.03,NONE,1268.54,0.0,1,0
27.01,70.16,0,223.28,2.25,NONE,1506.85,11.5,0,0
32.67,74.13,0,251.38,5.43,NONE,1115.0,10.77,0,0
24.81,73.48,0,250.53,-0.52,NONE,1228.82,-12.11,4,0
28.28,54.67,1,190.81,-13.61,NONE,1212.61,-3.14,11,1
30.39,57.55,1,155.06,-11.3,NONE,1196.04,-5.56,5,1
24.93,49.5,0,173.88,-10.98,NONE,1808.44,26.67,1,1
22.28,53.0,0,201.58,-5.23,NONE,1519.56,-2.59,7,1
24.6,58.61,0,235.06,68.78,EXIT,1920.47,-5.5,1,1
35.88,73.64,0,184.33,-3.7,NONE,1596.07,28.48,4,0
32.74,52.56,0,198.66,-5.37,NONE,1541.51,19.72,6,1
33.37,76.72,0,173.81,-3.5,NONE,1620.27,-14.27,5,1
22.89,78.01,0,220.48,19.47,NONE,1332.72,-4.01,0,0
30.3,52.83,1,246.57,76.59,EXIT,960.48,9.42,0,0
29.29,60.97,0,110.84,-2.14,NONE,1229.63,-16.66,3,0
25.55,52.91,1,213.19,-8.43,NONE,1272.48,9.16,10,1
18.28,80.81,0,187.21,22.26,EXIT,1111.82,11.29,0,0
28.06,62.98,0,212.58,7.3,NONE,1045.99,14.0,3,1
24.81,63.48,0,214.8,-13.65,NONE,1517.81,-35.18,0,0
25.72,55.16,0,206.5,-14.76,NONE,1492.4,31.89,4,1
30.1,64.39,0,201.3,-8.03,NONE,1632.64,9.82,9,1
28.37,60.45,0,297.53,37.99,EXIT,1494.39,-8.75,1,0
34.8,60.69,0,312.06,-4.15,NONE,1233.54,-28.47,0,0
28.37,46.2,0,219.23,-15.3,NONE,1449.69,1.74,9,1
32.63,67.14,0,186.26,-8.65,NONE,1510.88,16.07,9,1
33.2,48.67,0,160.47,15.15,NONE,1457.62,20.15,7,1
30.67,67.14,0,215.89,12.34,NONE,1738.6,-8.35,0,0
28.69,58.16,0,311.57,-7.48,NONE,1659.35,30.29,8,1
28.79,44.6,1,207.51,4.72,NONE,1397.8,6.53,2,1
30.49,45.29,0,129.24,-76.85,ENTER,1888.2,3.85,0,0
24.68,33.9,1,167.42,-30.95,NONE,1495.65,-35.23,6,1
21.18,46.31,0,171.96,2.88,NONE,1232.93,-0.06,3,1
30.35,52.88,1,218.2,21.76,NONE,992.29,23.08,2,1
32.32,55.58,0,209.68,11.62,NONE,1154.71,-32.24,0,0
28.86,52.8,0,202.33,-10.19,NONE,1404.49,9.9,6,1
26.15,63.16,0,272.94,88.26,EXIT,1076.53,1.49,0,0
26.53,68.1,1,131.04,1.18,NONE,1244.17,30.42,1,0
33.21,68.69,0,294.92,10.69,NONE,1280.86,-5.52,0,0
33.38,82.07,1,116.83,31.57,NONE,1847.39,8.8,5,1
26.27,64.06,0,216.58,7.87,NONE,1132.58,-7.96,0,0
25.14,66.85,1,186.05,44.8,NONE,1421.25,29.2,7,1
26.0,80.07,0,190.52,-40.2,ENTER,1896.66,-16.38,3,0
30.46,66.29,0,246.18,0.39,NONE,1222.59,33.74,3,0
25.36,61.37,0,248.89,-7.52,NONE,1677.9,22.14,1,0
28.34,52.59,1,213.18,3.04,NONE,2227.62,-21.87,4,1
26.18,63.08,0,199.1,-3.81,NONE,1634.28,48.17,5,1
28.9,52.5,0,220.27,42.24,EXIT,1116.46,20.96,0,0
30.55,63.76,0,182.03,4.01,NONE,1810.17,-0.98,3,0
29.76,54.14,1,123.88,0.2,NONE,1336.51,-32.26,4,0
29.66,56.22,0,246.32,-14.42,NONE,1574.35,13.73,3,0
27.1,42.03,0,212.22,2.74,NONE,1372.7,-0.77,6,1
30.73,57.77,1,223.45,-29.68,NONE,2110.43,23.2,9,1
20.56,59.42,1,260.42,-10.63,NONE,926.11,23.23,4,1
30.65,63.97,0,178.42,-1.89,NONE,1652.03,24.7,4,1
23.65,60.75,1,111.51,-11.13,NONE,1519.81,3.18,0,0
35.88,63.6,0,217.49,8.03,NONE,1011.99,27.72,6,1
27.96,56.05,0,156.41,-12.58,NONE,1590.77,14.77,9,1
29.99,46.05,1,272.85,-7.79,NONE,1453.74,-30.13,2,0
27.53,45.08,0,163.04,1.93,NONE,1049.66,-48.33,1,0
23.9,72.03,0,88.07,0.23,NONE,1367.98,7.49,0,0
28.7,42.89,0,246.83,-3.8,NONE,1453.96,2.92,10,1
28.28,87.25,0,199.78,5.45,NONE,1019.34,7.53,5,0
29.52,56.23,0,211.48,58.46,EXIT,1243.06,-16.61,4,0
29.91,54.11,0,165.37,-15.68,NONE,1729.21,23.72,8,1
26.73,46.46,0,194.52,-24.61,NONE,1441.37,2.39,2,1
27.68,45.37,0,247.88,-7.81,NONE,1323.45,-18.7,3,0
28.95,88.4,0,170.22,-3.93,NONE,1376.58,-1.16,5,0
29.55,53.03,1,183.81,3.44,NONE,1420.89,-22.46,5,0
32.79,56.03,0,167.62,-2.03,NONE,1041.17,-52.69,2,0
32.24,60.58,0,245.23,-9.91,NONE,1848.67,28.99,4,1
27.36,48.24,0,258.31,0.08,NONE,1380.47,37.25,6,1
29.07,59.93,0,170.38,-0.52,NONE,1290.06,27.02,4,0
31.51,76.96,0,181.77,-6.87,NONE,1065.17,14.84,1,1
24.13,67.13,1,75.99,-68.56,ENTER,1559.44,0.41,4,1
28.74,43.73,0,190.64,17.48,NONE,1455.5,4.38,0,0
25.66,67.27,0,179.27,8.06,NONE,1211.05,-4.63,1,0
29.97,69.04,1,192.66,19.51,NONE,1558.58,28.8,2,1
28.68,92.2,0,139.17,11.52,NONE,1344.85,2.72,1,0
28.27,47.23,0,176.27,-2.7,NONE,1342.89,-3.1,4,1
35.15,53.24,0,159.06,-12.98,NONE,1582.09,5.24,1,0
24.9,77.1,0,149.67,-8.41,NONE,1315.07,-35.26,2,0
27.06,56.47,1,217.05,10.14,NONE,1392.41,2.87,3,1
36.95,63.61,1,225.59,14.46,NONE,1370.0,25.96,1,1
23.48,68.65,1,211.28,8.77,NONE,1304.78,-16.94,0,0
22.36,54.37,1,238.27,-3.78,NONE,1630.17,5.06,6,1
28.91,58.04,0,190.6,6.94,NONE,1328.8,-26.97,5,0
31.77,45.67,0,213.59,10.79,NONE,1145.98,21.52,9,1
32.54,46.73,1,204.31,-6.94,NONE,1195.21,36.86,0,0
29.09,78.47,1,101.66,-74.55,ENTER,1747.75,13.52,4,1
29.22,59.65,0,226.28,-3.82,NONE,1481.78,-5.75,12,1
33.08,54.96,0,102.97,12.9,NONE,1455.31,-29.23,5,0
35.2,47.82,0,225.11,14.48,NONE,1589.27,-3.41,1,1
29.09,63.78,1,175.44,-33.93,NONE,1649.56,23.01,3,1
24.19,61.42,1,129.57,-67.61,ENTER,1050.11,-4.12,0,1
24.65,38.85,0,233.84,33.39,EXIT,1626.24,-16.32,3,1
28.62,77.53,0,214.27,1.67,NONE,1407.43,23.83,4,0
27.54,81.11,1,124.96,-10.64,NONE,1325.84,-24.62,5,0
38.47,70.02,0,145.5,4.81,NONE,1363.3,7.4,1,0
28.27,33.53,0,163.38,-6.89,NONE,1518.93,0.4,1,0
28.06,42.82,0,260.41,-6.69,NONE,1376.15,8.6,1,0
28.85,65.46,0,182.6,-3.94,NONE,1446.93,3.08,4,0
24.36,57.78,0,173.39,-8.07,NONE,1367.24,10.67,2,0
27.0,45.61,0,205.8,3.83,NONE,1167.74,-13.7,1,0
37.34,74.94,1,170.48,4.95,NONE,1591.86,0.9,0,0
34.37,56.7,1,110.09,-59.65,ENTER,1653.33,23.41,5,1
31.83,68.53,0,206.22,8.65,NONE,1399.57,11.73,3,1
28.22,63.97,1,231.75,3.24,NONE,1211.32,-41.79,4,0
39.62,61.2,1,200.81,35.94,NONE,1748.01,43.55,8,1
30.69,66.58,0,184.36,-2.38,NONE,1634.18,9.95,6,1
31.15,58.25,0,144.72,-39.92,NONE,1411.51,21.46,9,1
28.69,75.14,1,259.1,41.32,NONE,1376.18,2.86,6,1
26.91,25.0,0,214.43,-6.49,NONE,1146.96,-17.18,1,0
24.01,69.28,0,189.97,-2.71,NONE,1536.22,23.36,1,0
24.39,52.18,0,212.62,-6.59,NONE,1206.99,0.68,0,0
24.97,63.92,0,227.43,17.07,NONE,1233.96,-2.53,2,0
24.6,66.76,1,93.71,-71.36,ENTER,1412.24,7.56,5,1
23.84,45.45,0,135.72,-10.49,NONE,1328.7,-34.58,2,0
34.14,60.2,0,263.0,1.54,NONE,1230.45,3.7,1,0
