current,power,occupancy_count,fan_state,light_state,energy_status
0.633,7.459,1,1,1,NORMAL
0.372,4.515,0,0,1,WASTAGE
0.712,8.575,0,1,0,WASTAGE
0.878,10.458,0,1,1,WASTAGE
0.597,7.202,1,1,1,NORMAL
0.78,9.347,1,1,1,NORMAL
0.014,0.187,0,0,0,NORMAL
0.795,9.502,1,1,1,NORMAL
0.486,5.797,0,1,0,WASTAGE
0.02,0.308,0,0,0,NORMAL
0.03,0.362,1,0,0,LOW
0.648,7.969,1,1,0,NORMAL
0.438,5.33,0,1,0,WASTAGE
0.032,0.31,1,0,0,LOW
0.327,3.955,0,0,1,WASTAGE
0.499,5.997,0,1,0,WASTAGE
0.683,8.142,1,1,1,NORMAL
0.629,7.553,0,1,0,WASTAGE
0.418,5.015,1,1,0,NORMAL
0.014,0.108,0,0,0,NORMAL
0.427,5.077,0,1,0,WASTAGE
0.019,0.221,1,0,0,LOW
0.403,4.866,0,0,1,WASTAGE
0.805,9.759,1,1,1,NORMAL
0.264,3.21,0,0,1,WASTAGE
0.764,9.146,0,1,1,WASTAGE
0.01,0.064,1,0,0,LOW
1.052,12.637,0,1,1,WASTAGE
1.051,12.63,0,1,1,WASTAGE
0.856,10.283,0,1,1,WASTAGE
0.553,6.714,1,1,0,NORMAL
0.018,0.283,0,0,0,NORMAL
1.055,12.601,0,1,1,WASTAGE
1.055,12.702,0,1,1,WASTAGE
0.722,8.593,1,1,1,NORMAL
0.382,4.636,0,0,1,WASTAGE
0.618,7.336,1,1,1,NORMAL
0.694,8.365,0,1,1,WASTAGE
0.377,4.522,0,0,1,WASTAGE
0.634,7.656,1,1,0,NORMAL
0.494,5.907,0,1,0,WASTAGE
0.367,4.413,0,0,1,WASTAGE
0.471,5.602,0,1,0,WASTAGE
0.612,7.419,1,1,1,NORMAL
0.54,6.492,1,1,0,NORMAL
0.031,0.394,1,0,0,LOW
0.504,6.153,1,1,0,NORMAL
0.458,5.559,1,1,0,NORMAL
0.015,0.173,1,0,0,LOW
0.448,5.328,1,1,0,NORMAL
0.779,9.443,1,1,1,NORMAL
0.882,10.595,1,1,1,NORMAL
0.027,0.331,1,0,0,LOW
0.428,5.138,1,1,0,NORMAL
0.766,9.262,1,1,1,NORMAL
0.603,7.282,1,1,1,NORMAL
0.414,5.009,0,0,1,WASTAGE
0.026,0.246,1,0,0,LOW
0.396,4.689,0,1,0,WASTAGE
0.387,4.651,0,1,0,WASTAGE
0.618,7.379,0,1,1,WASTAGE
0.021,0.277,1,0,0,LOW
0.005,0.008,0,0,0,NORMAL
0.467,5.627,0,1,0,WASTAGE
0.851,10.291,1,1,1,NORMAL
0.957,11.488,1,1,1,NORMAL
0.33,3.905,0,0,1,WASTAGE
0.869,10.53,1,1,1,NORMAL
0.018,0.175,0,0,0,NORMAL
0.988,11.936,0,1,1,WASTAGE
0.012,0.174,0,0,0,NORMAL
0.836,9.905,0,1,1,WASTAGE
0.453,5.468,1,1,0,NORMAL
1.025,12.296,0,1,1,WASTAGE
0.029,0.385,0,0,0,NORMAL
0.041,0.478,0,0,0,NORMAL
0.319,3.844,0,0,1,WASTAGE
0.443,5.297,0,1,0,WASTAGE
0.57,6.777,1,1,0,NORMAL
0.014,0.152,0,0,0,NORMAL
0.559,6.757,0,0,1,WASTAGE
0.65,7.838,1,1,0,NORMAL
0.026,0.254,0,0,0,NORMAL
0.964,11.591,1,1,1,NORMAL
0.584,7.058,1,1,1,NORMAL
0.628,7.53,1,1,0,NORMAL
0.503,6.043,1,1,0,NORMAL
0.0,0.025,1,0,0,LOW
0.749,9.033,1,1,1,NORMAL
0.8,9.689,0,1,1,WASTAGE
0.437,5.218,0,0,1,WASTAGE
0.024,0.208,1,0,0,LOW
0.427,5.104,0,0,1,WASTAGE
0.377,4.682,0,1,0,WASTAGE
0.654,7.773,1,1,0,NORMAL
0.721,8.57,0,1,0,WASTAGE
0.685,8.202,1,1,0,NORMAL
0.621,7.559,1,1,0,NORMAL
0.667,8.05,0,1,0,WASTAGE
0.615,7.453,1,1,0,NORMAL
0.034,0.455,0,0,0,NORMAL
0.041,0.482,0,0,0,NORMAL
0.681,8.188,1,1,0,NORMAL
0.039,0.388,0,0,0,NORMAL
0.024,0.28,0,0,0,NORMAL
0.034,0.389,1,0,0,LOW
0.678,8.157,0,1,1,WASTAGE
0.626,7.558,0,1,0,WASTAGE
0.629,7.535,0,1,0,WASTAGE
0.49,5.815,0,1,0,WASTAGE
0.727,8.68,0,1,1,WASTAGE
0.593,7.117,0,1,0,WASTAGE
0.938,11.253,0,1,1,WASTAGE
0.034,0.425,0,0,0,NORMAL
0.531,6.364,0,1,0,WASTAGE
0.797,9.58,0,1,1,WASTAGE
0.547,6.546,1,1,0,NORMAL
0.819,9.891,1,1,1,NORMAL
0.729,8.712,1,1,1,NORMAL
0.472,5.627,1,1,0,NORMAL
0.752,8.986,1,1,1,NORMAL
0.006,0.031,0,0,0,NORMAL
0.484,5.831,1,1,0,NORMAL
0.535,6.38,1,1,0,NORMAL
0.038,0.326,1,0,0,LOW
0.649,7.85,1,1,0,NORMAL
0.534,6.443,0,1,0,WASTAGE
0.469,5.628,0,1,0,WASTAGE
0.397,4.874,0,1,0,WASTAGE
0.389,4.679,0,0,1,WASTAGE
0.939,11.267,0,1,1,WASTAGE
0.41,4.886,0,0,1,WASTAGE
0.011,0.152,1,0,0,LOW
0.453,5.387,1,1,0,NORMAL
0.034,0.339,0,0,0,NORMAL
0.029,0.351,0,0,0,NORMAL
0.634,7.561,1,1,1,NORMAL
0.981,11.719,0,1,1,WASTAGE
0.028,0.414,0,0,0,NORMAL
0.339,4.026,0,0,1,WASTAGE
0.517,6.216,1,1,0,NORMAL
0.714,8.501,0,1,0,WASTAGE
0.021,0.142,1,0,0,LOW
0.036,0.399,1,0,0,LOW
0.456,5.446,0,0,1,WASTAGE
0.033,0.292,1,0,0,LOW
0.009,0.025,1,0,0,LOW
0.927,11.12,0,1,1,WASTAGE
0.617,7.479,0,1,0,WASTAGE
0.709,8.52,0,1,0,WASTAGE
0.966,11.599,1,1,1,NORMAL
0.611,7.358,0,1,0,WASTAGE
0.48,5.883,1,1,0,NORMAL
0.724,8.571,0,1,1,WASTAGE
0.541,6.455,1,1,0,NORMAL
0.628,7.518,0,1,0,WASTAGE
0.923,11.244,1,1,1,NORMAL
0.868,10.41,0,1,1,WASTAGE
0.61,7.243,1,1,0,NORMAL
0.009,0.071,0,0,0,NORMAL
0.559,6.769,1,1,0,NORMAL
0.92,11.005,0,1,1,WASTAGE
0.013,0.188,1,0,0,LOW
0.626,7.535,1,1,1,NORMAL
0.632,7.55,1,1,0,NORMAL
0.672,8.084,1,1,0,NORMAL
0.009,0.059,1,0,0,LOW
0.008,0.013,0,0,0,NORMAL
0.708,8.423,0,1,1,WASTAGE
0.521,6.265,1,1,0,NORMAL
0.412,4.943,0,1,0,WASTAGE
0.619,7.362,1,1,0,NORMAL
0.018,0.309,1,0,0,LOW
0.694,8.365,1,1,0,NORMAL
0.475,5.588,0,1,0,WASTAGE
0.008,0.177,0,0,0,NORMAL
0.008,0.207,1,0,0,LOW
0.029,0.34,1,0,0,LOW
0.88,10.521,1,1,1,NORMAL
0.468,5.466,1,1,0,NORMAL
0.511,6.094,0,0,1,WASTAGE
0.672,8.074,1,1,1,NORMAL
0.491,5.878,1,1,0,NORMAL
0.705,8.474,1,1,0,NORMAL
0.52,6.318,0,0,1,WASTAGE
0.023,0.306,1,0,0,LOW
0.43,5.087,0,0,1,WASTAGE
0.63,7.522,1,1,1,NORMAL
0.005,0.005,0,0,0,NORMAL
0.98,11.783,0,1,1,WASTAGE
0.018,0.157,1,0,0,LOW
0.29,3.548,0,0,1,WASTAGE
0.002,0.004,1,0,0,LOW
0.026,0.323,0,0,0,NORMAL
0.883,10.612,1,1,1,NORMAL
0.582,6.89,0,1,0,WASTAGE
0.459,5.505,1,1,0,NORMAL
0.008,0.072,0,0,0,NORMAL
0.955,11.451,0,1,1,WASTAGE
0.543,6.469,0,1,0,WASTAGE
0.821,9.78,0,1,1,WASTAGE
0.891,10.635,0,1,1,WASTAGE
0.432,5.136,0,0,1,WASTAGE
0.03,0.36,0,0,0,NORMAL
0.57,6.794,0,1,0,WASTAGE
0.001,0.021,1,0,0,LOW
0.93,11.233,1,1,1,NORMAL
0.006,0.04,0,0,0,NORMAL
0.631,7.518,1,1,0,NORMAL
0.696,8.334,0,1,1,WASTAGE
0.008,0.035,1,0,0,LOW
0.82,9.904,1,1,1,NORMAL
0.658,7.969,1,1,1,NORMAL
0.374,4.463,0,0,1,WASTAGE
0.337,3.911,0,0,1,WASTAGE
0.531,6.422,0,1,0,WASTAGE
0.452,5.504,1,1,0,NORMAL
0.659,7.943,1,1,0,NORMAL
0.019,0.196,1,0,0,LOW
0.031,0.327,1,0,0,LOW
0.752,9.066,1,1,1,NORMAL
0.017,0.216,1,0,0,LOW
0.691,8.207,1,1,0,NORMAL
0.578,6.975,0,1,0,WASTAGE
0.477,5.686,1,1,0,NORMAL
0.469,5.636,1,1,0,NORMAL
0.465,5.602,0,0,1,WASTAGE
0.452,5.435,0,0,1,WASTAGE
0.802,9.632,0,1,1,WASTAGE
0.03,0.381,1,0,0,LOW
0.702,8.482,1,1,1,NORMAL
0.296,3.582,0,0,1,WASTAGE
0.021,0.273,1,0,0,LOW
0.023,0.275,0,0,0,NORMAL
0.984,11.787,0,1,1,WASTAGE
0.688,8.327,0,1,1,WASTAGE
0.537,6.595,0,0,1,WASTAGE
0.634,7.504,1,1,1,NORMAL
0.3,3.702,0,0,1,WASTAGE
0.684,8.216,0,1,0,WASTAGE
0.01,0.02,0,0,0,NORMAL
0.869,10.366,0,1,1,WASTAGE
0.352,4.162,0,0,1,WASTAGE
0.019,0.177,0,0,0,NORMAL
0.565,6.77,1,1,0,NORMAL
0.031,0.308,1,0,0,LOW
0.0,0.016,1,0,0,LOW
0.389,4.658,0,1,0,WASTAGE
0.911,10.968,0,1,1,WASTAGE
0.945,11.481,1,1,1,NORMAL
0.023,0.297,1,0,0,LOW
0.475,5.743,0,0,1,WASTAGE
0.028,0.336,1,0,0,LOW
0.581,7.043,0,1,1,WASTAGE
0.744,8.867,1,1,1,NORMAL
0.766,9.236,0,1,1,WASTAGE
0.025,0.183,1,0,0,LOW
0.743,8.814,0,1,0,WASTAGE
0.581,6.966,0,0,1,WASTAGE
0.685,8.219,1,1,0,NORMAL
0.003,0.031,0,0,0,NORMAL
0.428,5.14,1,1,0,NORMAL
0.641,7.687,0,1,0,WASTAGE
0.716,8.753,0,1,0,WASTAGE
0.711,8.407,0,1,0,WASTAGE
0.401,4.752,0,0,1,WASTAGE
0.027,0.262,0,0,0,NORMAL
0.591,7.086,1,1,0,NORMAL
0.618,7.375,0,1,1,WASTAGE
1.031,12.338,0,1,1,WASTAGE
0.0,0.01,0,0,0,NORMAL
0.027,0.257,0,0,0,NORMAL
0.006,0.086,0,0,0,NORMAL
0.616,7.447,0,1,0,WASTAGE
0.03,0.424,0,0,0,NORMAL
0.696,8.257,1,1,1,NORMAL
0.915,11.013,1,1,1,NORMAL
0.752,9.021,1,1,1,NORMAL
0.53,6.386,1,1,0,NORMAL
0.567,6.731,0,0,1,WASTAGE
0.392,4.733,0,1,0,WASTAGE
0.021,0.286,1,0,0,LOW
0.558,6.691,0,0,1,WASTAGE
0.453,5.445,0,0,1,WASTAGE
0.66,7.881,1,1,0,NORMAL
0.536,6.538,1,1,0,NORMAL
0.021,0.112,0,0,0,NORMAL
0.567,6.885,0,0,1,WASTAGE
0.402,4.809,0,0,1,WASTAGE
0.469,5.561,0,0,1,WASTAGE
0.766,9.094,1,1,1,NORMAL
0.003,0.027,1,0,0,LOW
0.698,8.398,0,1,0,WASTAGE
0.002,0.052,1,0,0,LOW
1.042,12.584,0,1,1,WASTAGE
1.068,12.751,0,1,1,WASTAGE
0.268,3.162,0,0,1,WASTAGE
0.034,0.434,0,0,0,NORMAL
0.578,7.113,1,1,1,NORMAL
0.015,0.222,0,0,0,NORMAL
0.991,11.891,1,1,1,NORMAL
0.54,6.409,1,1,0,NORMAL
0.72,8.631,0,1,1,WASTAGE
0.016,0.162,1,0,0,LOW
0.939,11.224,0,1,1,WASTAGE
0.668,7.883,0,1,0,WASTAGE
0.447,5.37,0,0,1,WASTAGE
0.373,4.485,0,0,1,WASTAGE
0.306,3.631,0,0,1,WASTAGE
0.885,10.687,0,1,1,WASTAGE
0.033,0.378,0,0,0,NORMAL
0.312,3.678,0,0,1,WASTAGE
0.654,7.835,1,1,0,NORMAL
0.814,9.71,1,1,1,NORMAL
0.397,4.836,0,0,1,WASTAGE
0.638,7.661,1,1,1,NORMAL
0.597,7.175,0,1,0,WASTAGE
0.854,10.235,0,1,1,WASTAGE
0.984,11.88,1,1,1,NORMAL
0.509,6.169,0,1,0,WASTAGE
0.827,9.842,1,1,1,NORMAL
0.575,6.835,1,1,0,NORMAL
0.414,4.931,0,1,0,WASTAGE
0.614,7.439,1,1,1,NORMAL
0.578,6.948,0,0,1,WASTAGE
0.033,0.363,0,0,0,NORMAL
0.42,5.179,0,0,1,WASTAGE
0.72,8.658,0,1,0,WASTAGE
0.457,5.494,1,1,0,NORMAL
0.621,7.46,0,1,1,WASTAGE
0.738,8.784,1,1,1,NORMAL
0.389,4.614,0,1,0,WASTAGE
0.665,8.014,0,1,0,WASTAGE
0.457,5.473,0,1,0,WASTAGE
0.0,0.039,1,0,0,LOW
0.956,11.352,0,1,1,WASTAGE
0.638,7.535,1,1,1,NORMAL
0.021,0.185,0,0,0,NORMAL
0.31,3.722,0,0,1,WASTAGE
0.014,0.137,1,0,0,LOW
0.387,4.615,0,0,1,WASTAGE
0.95,11.329,0,1,1,WASTAGE
0.482,5.762,0,0,1,WASTAGE
0.004,0.053,1,0,0,LOW
0.026,0.248,1,0,0,LOW
0.341,4.058,0,0,1,WASTAGE
0.881,10.638,1,1,1,NORMAL
0.411,5.047,0,1,0,WASTAGE
0.337,4.026,0,0,1,WASTAGE
0.02,0.34,0,0,0,NORMAL
0.632,7.596,1,1,1,NORMAL
0.613,7.285,1,1,0,NORMAL
0.525,6.253,0,1,0,WASTAGE
0.366,4.436,0,0,1,WASTAGE
0.663,7.988,0,1,0,WASTAGE
0.668,8.136,0,1,1,WASTAGE
0.604,7.163,0,1,1,WASTAGE
0.801,9.575,0,1,1,WASTAGE
0.023,0.336,0,0,0,NORMAL
0.874,10.478,1,1,1,NORMAL
0.035,0.426,0,0,0,NORMAL
0.923,11.179,0,1,1,WASTAGE
0.033,0.481,0,0,0,NORMAL
0.012,0.05,1,0,0,LOW
0.44,5.256,0,0,1,WASTAGE
0.861,10.337,1,1,1,NORMAL
0.461,5.527,0,1,0,WASTAGE
0.65,7.836,1,1,1,NORMAL
0.523,6.236,0,1,0,WASTAGE
0.795,9.579,0,1,1,WASTAGE
0.026,0.301,0,0,0,NORMAL
0.031,0.331,1,0,0,LOW
0.5,5.991,1,1,0,NORMAL
0.67,8.113,0,1,0,WASTAGE
0.494,6.075,0,0,1,WASTAGE
0.334,4.078,0,0,1,WASTAGE
0.829,9.907,1,1,1,NORMAL
0.562,6.723,0,1,0,WASTAGE
0.003,0.078,1,0,0,LOW
0.476,5.735,0,0,1,WASTAGE
0.469,5.524,0,0,1,WASTAGE
0.017,0.348,0,0,0,NORMAL
0.686,8.254,0,1,0,WASTAGE
0.028,0.36,1,0,0,LOW
0.638,7.738,1,1,0,NORMAL
0.853,10.289,0,1,1,WASTAGE
0.015,0.226,0,0,0,NORMAL
0.032,0.321,0,0,0,NORMAL
0.022,0.276,1,0,0,LOW
0.01,0.231,1,0,0,LOW
0.582,6.999,1,1,0,NORMAL
0.026,0.261,1,0,0,LOW
0.528,6.335,0,1,0,WASTAGE
0.021,0.293,1,0,0,LOW
0.279,3.448,0,0,1,WASTAGE
0.635,7.685,1,1,1,NORMAL
0.766,9.144,1,1,1,NORMAL
0.421,5.016,0,0,1,WASTAGE
0.783,9.453,0,1,1,WASTAGE
0.51,6.05,1,1,0,NORMAL
0.018,0.149,0,0,0,NORMAL
0.554,6.666,0,1,0,WASTAGE
0.245,3.049,0,0,1,WASTAGE
0.44,5.334,0,0,1,WASTAGE
0.65,7.804,0,1,1,WASTAGE
0.706,8.467,1,1,0,NORMAL
0.01,0.12,0,0,0,NORMAL
0.487,5.886,1,1,0,NORMAL
0.665,7.909,0,1,0,WASTAGE
0.024,0.315,0,0,0,NORMAL
0.257,3.102,0,0,1,WASTAGE
0.504,6.028,0,1,0,WASTAGE
0.874,10.45,1,1,1,NORMAL
0.697,8.38,0,1,1,WASTAGE
0.668,8.02,1,1,0,NORMAL
0.008,0.13,0,0,0,NORMAL
0.626,7.461,1,1,0,NORMAL
1.052,12.655,0,1,1,WASTAGE
0.339,4.028,0,0,1,WASTAGE
0.705,8.414,0,1,0,WASTAGE
0.431,5.172,0,0,1,WASTAGE
0.253,3.069,0,0,1,WASTAGE
0.399,4.817,0,1,0,WASTAGE
0.996,11.978,1,1,1,NORMAL
0.412,4.951,0,1,0,WASTAGE
0.747,8.896,0,1,0,WASTAGE
0.037,0.425,0,0,0,NORMAL
0.458,5.575,0,0,1,WASTAGE
0.418,5.014,1,1,0,NORMAL
0.919,11.108,1,1,1,NORMAL
0.271,3.219,0,0,1,WASTAGE
0.02,0.225,1,0,0,LOW
0.813,9.791,1,1,1,NORMAL
0.039,0.434,0,0,0,NORMAL
0.837,10.035,0,1,1,WASTAGE
0.754,8.985,0,1,1,WASTAGE
0.56,6.777,0,1,0,WASTAGE
0.025,0.336,0,0,0,NORMAL
0.558,6.721,0,0,1,WASTAGE
0.032,0.339,1,0,0,LOW
0.989,11.857,0,1,1,WASTAGE
0.65,7.761,1,1,0,NORMAL
0.67,8.052,1,1,1,NORMAL
0.954,11.404,0,1,1,WASTAGE
0.008,0.104,1,0,0,LOW
0.848,10.089,1,1,1,NORMAL
0.016,0.284,1,0,0,LOW
0.725,8.654,0,1,0,WASTAGE
0.876,10.506,1,1,1,NORMAL
0.006,0.083,0,0,0,NORMAL
0.59,6.926,0,0,1,WASTAGE
0.007,0.061,1,0,0,LOW
0.738,8.898,0,1,0,WASTAGE
0.755,9.096,1,1,1,NORMAL
0.718,8.717,0,1,0,WASTAGE
0.44,5.286,1,1,0,NORMAL
0.469,5.599,0,0,1,WASTAGE
0.036,0.392,1,0,0,LOW
0.524,6.27,1,1,0,NORMAL
0.041,0.409,0,0,0,NORMAL
0.685,8.266,0,1,0,WASTAGE
0.016,0.175,0,0,0,NORMAL
0.02,0.256,0,0,0,NORMAL
0.889,10.667,0,1,1,WASTAGE
0.0,0.019,0,0,0,NORMAL
0.035,0.418,0,0,0,NORMAL
0.022,0.369,0,0,0,NORMAL
0.311,3.957,0,0,1,WASTAGE
0.706,8.517,1,1,1,NORMAL
0.017,0.133,1,0,0,LOW
0.016,0.15,1,0,0,LOW
0.664,7.985,0,1,1,WASTAGE
0.478,5.732,0,0,1,WASTAGE
0.032,0.33,1,0,0,LOW
0.633,7.655,1,1,1,NORMAL
0.025,0.255,1,0,0,LOW
0.685,8.29,0,1,0,WASTAGE
0.724,8.795,0,1,0,WASTAGE
0.632,7.512,1,1,1,NORMAL
0.037,0.386,1,0,0,LOW
0.81,9.738,0,1,1,WASTAGE
0.594,7.041,1,1,1,NORMAL
0.736,8.855,0,1,0,WASTAGE
0.661,7.959,1,1,0,NORMAL
0.363,4.351,0,0,1,WASTAGE
0.528,6.381,1,1,0,NORMAL
0.588,7.004,1,1,1,NORMAL
0.361,4.328,0,0,1,WASTAGE
0.683,8.207,1,1,1,NORMAL
0.016,0.203,1,0,0,LOW
0.009,0.084,0,0,0,NORMAL
0.905,10.913,1,1,1,NORMAL
0.555,6.614,0,0,1,WASTAGE
0.809,9.786,0,1,1,WASTAGE
0.003,0.098,1,0,0,LOW
0.616,7.576,0,1,1,WASTAGE
0.007,0.003,1,0,0,LOW
0.004,0.018,1,0,0,LOW
0.55,6.606,0,1,0,WASTAGE
0.438,5.31,0,0,1,WASTAGE
0.003,0.065,0,0,0,NORMAL
0.026,0.279,1,0,0,LOW
0.432,5.175,1,1,0,NORMAL
0.013,0.147,1,0,0,LOW
0.326,3.869,0,0,1,WASTAGE
0.029,0.316,0,0,0,NORMAL
0.406,4.92,0,1,0,WASTAGE
0.021,0.283,0,0,0,NORMAL
0.488,5.869,0,0,1,WASTAGE
0.692,8.37,1,1,0,NORMAL
0.041,0.411,0,0,0,NORMAL
0.499,5.914,0,0,1,WASTAGE
0.474,5.676,0,0,1,WASTAGE
0.623,7.453,0,1,0,WASTAGE
0.542,6.458,0,0,1,WASTAGE
0.828,10.028,0,1,1,WASTAGE
0.661,7.863,1,1,1,NORMAL
1.07,12.858,0,1,1,WASTAGE
0.695,8.33,0,1,0,WASTAGE
0.566,6.802,0,0,1,WASTAGE
0.014,0.144,1,0,0,LOW
0.546,6.498,0,1,0,WASTAGE
0.474,5.806,0,0,1,WASTAGE
0.47,5.66,0,1,0,WASTAGE
0.725,8.68,0,1,0,WASTAGE
0.815,9.803,0,1,1,WASTAGE
0.693,8.337,1,1,0,NORMAL
0.001,0.036,0,0,0,NORMAL
0.01,0.113,0,0,0,NORMAL
0.691,8.261,1,1,1,NORMAL
0.776,9.311,0,1,1,WASTAGE
0.617,7.422,0,1,0,WASTAGE
0.44,5.364,0,0,1,WASTAGE
0.674,8.106,1,1,1,NORMAL
0.307,3.717,0,0,1,WASTAGE
0.618,7.506,0,1,0,WASTAGE
0.615,7.352,0,1,1,WASTAGE
0.017,0.288,1,0,0,LOW
0.445,5.23,0,1,0,WASTAGE
0.423,5.179,1,1,0,NORMAL
0.033,0.41,0,0,0,NORMAL
0.01,0.038,1,0,0,LOW
0.461,5.449,1,1,0,NORMAL
0.775,9.324,1,1,1,NORMAL
0.619,7.391,1,1,1,NORMAL
1.071,12.846,0,1,1,WASTAGE
0.033,0.36,1,0,0,LOW
0.019,0.212,0,0,0,NORMAL
0.529,6.379,0,0,1,WASTAGE
0.032,0.369,1,0,0,LOW
0.931,11.235,1,1,1,NORMAL
0.022,0.336,0,0,0,NORMAL
0.0,0.038,1,0,0,LOW
1.019,12.221,0,1,1,WASTAGE
0.691,8.337,0,1,0,WASTAGE
0.62,7.38,0,1,0,WASTAGE
0.42,5.09,1,1,0,NORMAL
0.595,7.149,0,1,0,WASTAGE
0.869,10.446,1,1,1,NORMAL
0.787,9.412,1,1,1,NORMAL
0.557,6.722,0,0,1,WASTAGE
0.443,5.389,0,0,1,WASTAGE
0.002,0.009,1,0,0,LOW
0.559,6.691,1,1,0,NORMAL
0.746,8.997,0,1,0,WASTAGE
0.749,8.907,0,1,0,WASTAGE
0.656,7.934,1,1,0,NORMAL
0.804,9.717,1,1,1,NORMAL
0.045,0.435,0,0,0,NORMAL
0.525,6.283,1,1,0,NORMAL
0.565,6.698,1,1,0,NORMAL
0.522,6.268,1,1,0,NORMAL
0.668,8.1,0,1,0,WASTAGE
0.618,7.505,0,1,1,WASTAGE
0.321,3.801,0,0,1,WASTAGE
0.006,0.048,0,0,0,NORMAL
0.961,11.57,0,1,1,WASTAGE
0.399,4.831,0,0,1,WASTAGE
0.041,0.498,0,0,0,NORMAL
0.008,0.039,1,0,0,LOW
0.374,4.516,0,1,0,WASTAGE
0.899,10.829,0,1,1,WASTAGE
0.026,0.358,0,0,0,NORMAL
0.638,7.793,1,1,1,NORMAL
0.852,10.144,1,1,1,NORMAL
1.083,12.979,0,1,1,WASTAGE
1.032,12.341,0,1,1,WASTAGE
0.014,0.018,0,0,0,NORMAL
0.022,0.373,1,0,0,LOW
0.377,4.527,0,0,1,WASTAGE
0.875,10.648,0,1,1,WASTAGE
0.671,8.005,1,1,0,NORMAL
0.811,9.785,0,1,1,WASTAGE
0.848,10.202,1,1,1,NORMAL
0.455,5.461,0,1,0,WASTAGE
0.609,7.322,1,1,1,NORMAL
0.889,10.756,1,1,1,NORMAL
0.881,10.547,0,1,1,WASTAGE
0.0,0.005,0,0,0,NORMAL
0.818,9.781,1,1,1,NORMAL
0.751,8.921,0,1,0,WASTAGE
0.632,7.572,0,1,1,WASTAGE
0.431,5.121,0,1,0,WASTAGE
0.509,6.023,0,1,0,WASTAGE
0.434,5.287,1,1,0,NORMAL
0.56,6.666,0,1,0,WASTAGE
0.594,7.058,1,1,1,NORMAL
0.015,0.241,1,0,0,LOW
0.622,7.407,1,1,0,NORMAL
0.264,3.232,0,0,1,WASTAGE
0.429,5.216,1,1,0,NORMAL
0.04,0.421,0,0,0,NORMAL
0.302,3.687,0,0,1,WASTAGE
0.043,0.344,1,0,0,LOW
0.46,5.559,0,1,0,WASTAGE
0.777,9.374,0,1,1,WASTAGE
0.436,5.285,1,1,0,NORMAL
0.592,7.207,0,1,0,WASTAGE
0.036,0.365,1,0,0,LOW
0.025,0.172,1,0,0,LOW
0.031,0.33,1,0,0,LOW
0.452,5.373,1,1,0,NORMAL
0.324,3.979,0,0,1,WASTAGE
0.451,5.448,0,0,1,WASTAGE
0.497,5.958,1,1,0,NORMAL
0.318,3.746,0,0,1,WASTAGE
0.575,6.896,0,1,0,WASTAGE
0.677,8.086,1,1,1,NORMAL
0.01,0.134,1,0,0,LOW
0.312,3.826,0,0,1,WASTAGE
0.006,0.046,1,0,0,LOW
0.462,5.576,0,0,1,WASTAGE
0.669,7.92,1,1,0,NORMAL
0.497,6.033,0,0,1,WASTAGE
0.667,8.015,1,1,0,NORMAL
0.648,7.782,0,1,0,WASTAGE
0.02,0.256,1,0,0,LOW
0.451,5.398,1,1,0,NORMAL
0.299,3.627,0,0,1,WASTAGE
0.772,9.198,1,1,1,NORMAL
0.504,5.986,1,1,0,NORMAL
0.994,11.944,1,1,1,NORMAL
0.864,10.334,1,1,1,NORMAL
0.878,10.537,0,1,1,WASTAGE
0.361,4.397,0,0,1,WASTAGE
0.008,0.093,0,0,0,NORMAL
0.008,0.117,1,0,0,LOW
0.704,8.343,1,1,1,NORMAL
0.787,9.397,1,1,1,NORMAL
0.387,4.742,0,0,1,WASTAGE
0.916,10.964,1,1,1,NORMAL
0.012,0.173,0,0,0,NORMAL
0.435,5.297,0,1,0,WASTAGE
0.94,11.274,0,1,1,WASTAGE
0.004,0.084,0,0,0,NORMAL
0.029,0.458,0,0,0,NORMAL
0.494,5.984,1,1,0,NORMAL
0.004,0.186,1,0,0,LOW
0.53,6.405,1,1,0,NORMAL
0.012,0.158,1,0,0,LOW
0.038,0.383,0,0,0,NORMAL
0.525,6.258,1,1,0,NORMAL
0.69,8.241,0,1,0,WASTAGE
1.001,11.985,0,1,1,WASTAGE
0.975,11.757,0,1,1,WASTAGE
0.029,0.365,1,0,0,LOW
0.614,7.333,0,1,0,WASTAGE
0.028,0.382,0,0,0,NORMAL
1.078,12.915,0,1,1,WASTAGE
0.396,4.808,0,1,0,WASTAGE
0.015,0.217,1,0,0,LOW
0.029,0.352,1,0,0,LOW
0.009,0.09,0,0,0,NORMAL
0.958,11.468,1,1,1,NORMAL
0.572,6.74,0,0,1,WASTAGE
0.606,7.339,0,1,1,WASTAGE
0.514,6.03,0,0,1,WASTAGE
0.537,6.521,0,0,1,WASTAGE
0.932,11.101,1,1,1,NORMAL
0.385,4.625,0,0,1,WASTAGE
0.029,0.363,1,0,0,LOW
0.02,0.361,0,0,0,NORMAL
0.561,6.684,0,1,0,WASTAGE
0.667,7.986,0,1,0,WASTAGE
0.605,7.353,0,1,0,WASTAGE
0.01,0.12,0,0,0,NORMAL
0.767,9.166,1,1,1,NORMAL
0.451,5.366,0,1,0,WASTAGE
0.926,11.14,1,1,1,NORMAL
0.597,7.191,1,1,0,NORMAL
0.691,8.325,1,1,1,NORMAL
0.703,8.447,0,1,0,WASTAGE
0.027,0.318,1,0,0,LOW
